id_match,home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
2020914,Switzerland,France,SUI,FRA,1.0,1.0,,,1.0,1.0,,DRAW,2017,2017-07-26,2017-07-26T18:45:00Z,2.0,Group C,MD3,,,21.0,PARTLY_CLOUDY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,3545.0,63386,NED,18250.0,51.5948639,4.7504306,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 19, 'second': 23}, 'international_name': 'Ana-Maria Crnogorčević', 'club_shirt_name': 'Crnogorčević', 'country_code': 'SUI', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 76, 'second': 50}, 'international_name': 'Camille Abily', 'club_shirt_name': '', 'country_code': 'FRA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,"[{'phase': 'FIRST_HALF', 'time': {'minute': 17, 'second': 56}, 'international_name': 'Ève Périsset', 'club_shirt_name': 'Perisset', 'country_code': 'FRA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '22'}]","[{'name': 'Sanna Pirhonen', 'role': 'UEFA_DELEGATE', 'name_short': 'Pirhonen', 'gender': 'FEMALE', 'counrty_code': 'FIN', 'counrty': 'Finland'}, {'name': 'Ekaterina Kurochkina', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Kurochkina', 'gender': 'FEMALE', 'counrty_code': 'RUS', 'counrty': 'Russia'}, {'name': 'Katalin Kulcsár', 'role': 'REFEREE', 'name_short': 'Kulcsár', 'gender': 'FEMALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Judit Kulcsár', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Kulcsár', 'gender': 'FEMALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Regina Konink-Belksma', 'role': 'REFEREE_OBSERVER', 'name_short': 'Konink-Belksma', 'gender': 'FEMALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Bibiana Steinhaus', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Steinhaus', 'gender': 'FEMALE', 'counrty_code': 'GER', 'counrty': 'Germany'}]",Breda,Rat Verlegh Stadion,Rat Verlegh Stadion,Rat Verlegh Stadion,Rat Verlegh Stadion,Rat Verlegh Stadion 
2020913,Sweden,Italy,SWE,ITA,2.0,3.0,,,2.0,3.0,Italy,WIN_REGULAR,2017,2017-07-25,2017-07-25T18:45:00Z,2.0,Group B,MD3,,,17.0,PARTLY_CLOUDY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,3776.0,63390,NED,12600.0,51.9558278,6.3096556,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 4, 'second': 41}, 'international_name': 'Daniela Sabatino', 'club_shirt_name': 'SABATINO', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 14, 'second': 13}, 'international_name': 'Lotta Schelin', 'club_shirt_name': 'Schelin', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '8', 'goal_type': 'PENALTY'}, {'phase': 'FIRST_HALF', 'time': {'minute': 37, 'second': 31}, 'international_name': 'Daniela Sabatino', 'club_shirt_name': 'SABATINO', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 47, 'second': 41}, 'international_name': 'Stina Blackstenius', 'club_shirt_name': 'Blackstenius', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 85, 'second': 9}, 'international_name': 'Cristiana Girelli', 'club_shirt_name': 'Girelli', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Caroline De Boeck', 'role': 'REFEREE_OBSERVER', 'name_short': 'De Boeck', 'gender': 'FEMALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Esther Staubli', 'role': 'REFEREE', 'name_short': 'Staubli', 'gender': 'FEMALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Sanja Rodjak-Karšić', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Rodjak-Karšić', 'gender': 'FEMALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Iveta Bankova', 'role': 'UEFA_DELEGATE', 'name_short': 'Bankova', 'gender': 'FEMALE', 'counrty_code': 'BUL', 'counrty': 'Bulgaria'}, {'name': 'Lina Lehtovaara', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Lehtovaara', 'gender': 'FEMALE', 'counrty_code': 'FIN', 'counrty': 'Finland'}, {'name': 'Belinda Brem', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Brem', 'gender': 'FEMALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}]",Doetinchem,Stadion De Vijverberg,Stadion De Vijverberg,Stadion De Vijverberg,Stadion De Vijverberg,Stadion De Vijverberg
2020912,Russia*,Germany,RUS,GER,0.0,2.0,,,0.0,2.0,Germany,WIN_REGULAR,2017,2017-07-25,2017-07-25T18:45:00Z,2.0,Group B,MD3,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,6458.0,62692,NED,23750.0,52.0783694,5.1457889,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 10, 'second': 50}, 'international_name': 'Babett Peter', 'club_shirt_name': 'PETER', 'country_code': 'GER', 'national_field_position': 'DEFENDER', 'national_jersey_number': '5', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 56, 'second': 38}, 'international_name': 'Dzsenifer Marozsán', 'club_shirt_name': 'Marozsan', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'PENALTY'}]",,,,"[{'name': 'Anna Dabrowska', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Dabrowska', 'gender': 'FEMALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Marina Tashchyan', 'role': 'UEFA_DELEGATE', 'name_short': 'Tashchyan', 'gender': 'FEMALE', 'counrty_code': 'ARM', 'counrty': 'Armenia'}, {'name': 'Monika Mularczyk', 'role': 'REFEREE', 'name_short': 'Mularczyk', 'gender': 'FEMALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Lorraine Watson', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Watson', 'gender': 'FEMALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': ""Michelle O'Neill"", 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': ""O'Neill"", 'gender': 'FEMALE', 'counrty_code': 'IRL', 'counrty': 'Republic of Ireland'}, {'name': 'Bo Karlsson', 'role': 'REFEREE_OBSERVER', 'name_short': 'Karlsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}]",Utrecht,Stadion Galgenwaard,Stadion Galgenwaard,Stadion Galgenwaard,Stadion Galgenwaard,Stadion Galgenwaard
2020911,Norway,Denmark,NOR,DEN,0.0,1.0,,,0.0,1.0,Denmark,WIN_REGULAR,2017,2017-07-24,2017-07-24T18:45:00Z,2.0,Group A,MD3,,,18.0,PARTLY_CLOUDY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,5885.0,63389,NED,7386.0,52.26045,6.1725528,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 5, 'second': 44}, 'international_name': 'Katrine Veje', 'club_shirt_name': 'Veje', 'country_code': 'DEN', 'national_field_position': 'DEFENDER', 'national_jersey_number': '11', 'goal_type': 'SCORED'}]","[{'phase': 'FIRST_HALF', 'time': {'minute': 44, 'second': 12}, 'international_name': 'Caroline Graham', 'club_shirt_name': 'GRAHAM', 'country_code': 'NOR', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'penalty_type': 'MISSED'}]",,,"[{'name': 'Lorraine Watson', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Watson', 'gender': 'FEMALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'Renata Tomasova', 'role': 'UEFA_DELEGATE', 'name_short': 'Tomasova', 'gender': 'FEMALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Mihaela Tepusa', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Tepusa', 'gender': 'FEMALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Petruta Iugulescu', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Iugulescu', 'gender': 'FEMALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Regina Konink-Belksma', 'role': 'REFEREE_OBSERVER', 'name_short': 'Konink-Belksma', 'gender': 'FEMALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Stéphanie Frappart', 'role': 'REFEREE', 'name_short': 'Frappart', 'gender': 'FEMALE', 'counrty_code': 'FRA', 'counrty': 'France'}]",Deventer,Stadion De Adelaarshorst,Stadion De Adelaarshorst,Stadion De Adelaarshorst,Stadion De Adelaarshorst,Stadion De Adelaarshorst
2020910,Belgium,Netherlands,BEL,NED,1.0,2.0,,,1.0,2.0,Netherlands,WIN_REGULAR,2017,2017-07-24,2017-07-24T18:45:00Z,2.0,Group A,MD3,,WET,17.0,CLOUDY_NIGHT,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,12697.0,63385,NED,14580.0,51.5428556,5.0667917,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 27, 'second': 41}, 'international_name': 'Sherida Spitse', 'club_shirt_name': 'Spitse', 'country_code': 'NED', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 59, 'second': 40}, 'international_name': 'Tessa Wullaert', 'club_shirt_name': 'Wullaert', 'country_code': 'BEL', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 74, 'second': 32}, 'international_name': 'Lieke Martens', 'club_shirt_name': 'Martens-Van Leer', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Camelia Nicolae', 'role': 'UEFA_DELEGATE', 'name_short': 'Nicolae', 'gender': 'FEMALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Dagmar Damkova', 'role': 'REFEREE_OBSERVER', 'name_short': 'Damkova', 'gender': 'FEMALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Sian Massey', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Massey', 'gender': 'FEMALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Katrin Rafalski', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Rafalski', 'gender': 'FEMALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Kateryna Monzul', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Monzul', 'gender': 'FEMALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Bibiana Steinhaus', 'role': 'REFEREE', 'name_short': 'Steinhaus', 'gender': 'FEMALE', 'counrty_code': 'GER', 'counrty': 'Germany'}]",Tilburg, Koning Willem II stadion,Koning Willem II Stadion, Koning Willem II stadion, Koning Willem II stadion, Koning Willem II stadion
2020908,England,Spain,ENG,ESP,2.0,0.0,,,2.0,0.0,England,WIN_REGULAR,2017,2017-07-23,2017-07-23T18:45:00Z,2.0,Group D,MD2,,WET,15.0,CLOUDY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,4879.0,63386,NED,18250.0,51.5948639,4.7504306,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 2, 'second': 38}, 'international_name': 'Fran Kirby', 'club_shirt_name': 'Kirby', 'country_code': '', 'national_field_position': 'FORWARD', 'national_jersey_number': '23', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 85, 'second': 40}, 'international_name': 'Jodie Taylor', 'club_shirt_name': 'Taylor', 'country_code': 'ENG', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Lucia Abruzzese', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Abruzzese', 'gender': 'FEMALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Caroline De Boeck', 'role': 'REFEREE_OBSERVER', 'name_short': 'De Boeck', 'gender': 'FEMALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Chrysoula Kourompylia', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Kourompylia', 'gender': 'FEMALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Carina Vitulano', 'role': 'REFEREE', 'name_short': 'Vitulano', 'gender': 'FEMALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Sanna Pirhonen', 'role': 'UEFA_DELEGATE', 'name_short': 'Pirhonen', 'gender': 'FEMALE', 'counrty_code': 'FIN', 'counrty': 'Finland'}, {'name': 'Monika Mularczyk', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Mularczyk', 'gender': 'FEMALE', 'counrty_code': 'POL', 'counrty': 'Poland'}]",Breda,Rat Verlegh Stadion,Rat Verlegh Stadion,Rat Verlegh Stadion,Rat Verlegh Stadion,Rat Verlegh Stadion 
2020909,Scotland,Portugal,SCO,POR,1.0,2.0,,,1.0,2.0,Portugal,WIN_REGULAR,2017,2017-07-23,2017-07-23T16:00:00Z,2.0,Group D,MD2,,,19.0,PARTLY_CLOUDY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,3123.0,63382,NED,10625.0,51.9195306,4.4335611,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 27, 'second': 56}, 'international_name': 'Carolina Mendes', 'club_shirt_name': 'C. Mendes', 'country_code': 'POR', 'national_field_position': 'FORWARD', 'national_jersey_number': '18', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 68, 'second': 18}, 'international_name': 'Erin Cuthbert', 'club_shirt_name': 'Cuthbert', 'country_code': 'SCO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '22', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 72, 'second': 32}, 'international_name': 'Ana Leite', 'club_shirt_name': 'Ana Leite', 'country_code': 'POR', 'national_field_position': 'FORWARD', 'national_jersey_number': '20', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Nicolet Bakker', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Bakker', 'gender': 'FEMALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Lina Lehtovaara', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Lehtovaara', 'gender': 'FEMALE', 'counrty_code': 'FIN', 'counrty': 'Finland'}, {'name': 'Bo Karlsson', 'role': 'REFEREE_OBSERVER', 'name_short': 'Karlsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Judit Kulcsár', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Kulcsár', 'gender': 'FEMALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Anna Kapasoglou', 'role': 'UEFA_DELEGATE', 'name_short': 'Kapasoglou', 'gender': 'FEMALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Katalin Kulcsár', 'role': 'REFEREE', 'name_short': 'Kulcsár', 'gender': 'FEMALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}]",Rotterdam,Sparta Stadion,Sparta Stadion,Sparta Stadion,Sparta Stadion,Sparta Stadion
2020906,France,Austria,FRA,AUT,1.0,1.0,,,1.0,1.0,,DRAW,2017,2017-07-22,2017-07-22T18:45:00Z,2.0,Group C,MD2,,,22.0,CLOUDY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,4387.0,62692,NED,23750.0,52.0783694,5.1457889,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 27, 'second': 23}, 'international_name': 'Lisa Makas', 'club_shirt_name': 'Makas', 'country_code': 'AUT', 'national_field_position': 'FORWARD', 'national_jersey_number': '20', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 51, 'second': 59}, 'international_name': 'Amandine Henry', 'club_shirt_name': 'HENRY', 'country_code': 'FRA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '6', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Bibiana Steinhaus', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Steinhaus', 'gender': 'FEMALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Jana Adámková', 'role': 'REFEREE', 'name_short': 'Adámková', 'gender': 'FEMALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Lucie Ratajová', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Ratajová', 'gender': 'FEMALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Mária Súkeníková', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Súkeníková', 'gender': 'FEMALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Marina Tashchyan', 'role': 'UEFA_DELEGATE', 'name_short': 'Tashchyan', 'gender': 'FEMALE', 'counrty_code': 'ARM', 'counrty': 'Armenia'}, {'name': 'Bo Karlsson', 'role': 'REFEREE_OBSERVER', 'name_short': 'Karlsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}]",Utrecht,Stadion Galgenwaard,Stadion Galgenwaard,Stadion Galgenwaard,Stadion Galgenwaard,Stadion Galgenwaard
2020907,Iceland,Switzerland,ISL,SUI,1.0,2.0,,,1.0,2.0,Switzerland,WIN_REGULAR,2017,2017-07-22,2017-07-22T16:00:00Z,2.0,Group C,MD2,,,27.0,CLOUDY_NIGHT,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,5647.0,63390,NED,12600.0,51.9558278,6.3096556,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 33, 'second': 8}, 'international_name': 'Fanndís Fridriksdóttir', 'club_shirt_name': 'Fanndís', 'country_code': 'ISL', 'national_field_position': 'FORWARD', 'national_jersey_number': '5', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 43, 'second': 8}, 'international_name': 'Lara Dickenmann', 'club_shirt_name': 'Dickenmann', 'country_code': 'SUI', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '11', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 52, 'second': 41}, 'international_name': 'Ramona Bachmann', 'club_shirt_name': 'Bachmann', 'country_code': 'SUI', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Lorraine Watson', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Watson', 'gender': 'FEMALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'Iveta Bankova', 'role': 'UEFA_DELEGATE', 'name_short': 'Bankova', 'gender': 'FEMALE', 'counrty_code': 'BUL', 'counrty': 'Bulgaria'}, {'name': 'Anastasia Pustovoitova', 'role': 'REFEREE', 'name_short': 'Pustovoitova', 'gender': 'FEMALE', 'counrty_code': 'RUS', 'counrty': 'Russia'}, {'name': 'Dagmar Damkova', 'role': 'REFEREE_OBSERVER', 'name_short': 'Damkova', 'gender': 'FEMALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Svetlana Bilić', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Bilić', 'gender': 'FEMALE', 'counrty_code': 'SRB', 'counrty': 'Serbia'}, {'name': 'Ekaterina Kurochkina', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Kurochkina', 'gender': 'FEMALE', 'counrty_code': 'RUS', 'counrty': 'Russia'}]",Doetinchem,Stadion De Vijverberg,Stadion De Vijverberg,Stadion De Vijverberg,Stadion De Vijverberg,Stadion De Vijverberg
2020904,Germany,Italy,GER,ITA,2.0,1.0,,,2.0,1.0,Germany,WIN_REGULAR,2017,2017-07-21,2017-07-21T18:45:00Z,2.0,Group B,MD2,,,25.0,SUNNY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,7108.0,63385,NED,14580.0,51.5428556,5.0667917,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 19, 'second': 58}, 'international_name': 'Josephine Henning', 'club_shirt_name': 'HENNING', 'country_code': 'GER', 'national_field_position': 'DEFENDER', 'national_jersey_number': '2', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 29, 'second': 55}, 'international_name': 'Ilaria Mauro', 'club_shirt_name': 'Mauro', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 67, 'second': 39}, 'international_name': 'Babett Peter', 'club_shirt_name': 'PETER', 'country_code': 'GER', 'national_field_position': 'DEFENDER', 'national_jersey_number': '5', 'goal_type': 'PENALTY'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 69, 'second': 18}, 'international_name': 'Elisa Bartoli', 'club_shirt_name': 'Bartoli', 'country_code': 'ITA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '13'}]","[{'name': 'Kateryna Monzul', 'role': 'REFEREE', 'name_short': 'Monzul', 'gender': 'FEMALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Caroline De Boeck', 'role': 'REFEREE_OBSERVER', 'name_short': 'De Boeck', 'gender': 'FEMALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Camelia Nicolae', 'role': 'UEFA_DELEGATE', 'name_short': 'Nicolae', 'gender': 'FEMALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Oleksandra Ardasheva', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ardasheva', 'gender': 'FEMALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Maryna Striletska', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Striletska', 'gender': 'FEMALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Lina Lehtovaara', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Lehtovaara', 'gender': 'FEMALE', 'counrty_code': 'FIN', 'counrty': 'Finland'}]",Tilburg, Koning Willem II stadion,Koning Willem II Stadion, Koning Willem II stadion, Koning Willem II stadion, Koning Willem II stadion
2020905,Sweden,Russia*,SWE,RUS,2.0,0.0,,,2.0,0.0,Sweden,WIN_REGULAR,2017,2017-07-21,2017-07-21T16:00:00Z,2.0,Group B,MD2,,,23.0,SUNNY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,5764.0,63389,NED,7386.0,52.26045,6.1725528,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 22, 'second': 42}, 'international_name': 'Lotta Schelin', 'club_shirt_name': 'Schelin', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 51, 'second': 58}, 'international_name': 'Stina Blackstenius', 'club_shirt_name': 'Blackstenius', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Angela Kyriakou', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Kyriakou', 'gender': 'FEMALE', 'counrty_code': 'CYP', 'counrty': 'Cyprus'}, {'name': 'Stéphanie Frappart', 'role': 'REFEREE', 'name_short': 'Frappart', 'gender': 'FEMALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Regina Konink-Belksma', 'role': 'REFEREE_OBSERVER', 'name_short': 'Konink-Belksma', 'gender': 'FEMALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Renata Tomasova', 'role': 'UEFA_DELEGATE', 'name_short': 'Tomasova', 'gender': 'FEMALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Manuela Nicolosi', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Nicolosi', 'gender': 'FEMALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Lorraine Watson', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Watson', 'gender': 'FEMALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}]",Deventer,Stadion De Adelaarshorst,Stadion De Adelaarshorst,Stadion De Adelaarshorst,Stadion De Adelaarshorst,Stadion De Adelaarshorst
2020902,Netherlands,Denmark,NED,DEN,1.0,0.0,,,1.0,0.0,Netherlands,WIN_REGULAR,2017,2017-07-20,2017-07-20T18:45:00Z,2.0,Group A,MD2,,,18.0,PARTLY_CLOUDY_NIGHT,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,10078.0,63382,NED,10625.0,51.9195306,4.4335611,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 20, 'second': 10}, 'international_name': 'Sherida Spitse', 'club_shirt_name': 'Spitse', 'country_code': 'NED', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'PENALTY'}]",,,,"[{'name': 'Chrysoula Kourompylia', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Kourompylia', 'gender': 'FEMALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Anna Kapasoglou', 'role': 'UEFA_DELEGATE', 'name_short': 'Kapasoglou', 'gender': 'FEMALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Christina Biehl', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Biehl', 'gender': 'FEMALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Carina Vitulano', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Vitulano', 'gender': 'FEMALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Bo Karlsson', 'role': 'REFEREE_OBSERVER', 'name_short': 'Karlsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Riem Hussein', 'role': 'REFEREE', 'name_short': 'Hussein', 'gender': 'FEMALE', 'counrty_code': 'GER', 'counrty': 'Germany'}]",Rotterdam,Sparta Stadion,Sparta Stadion,Sparta Stadion,Sparta Stadion,Sparta Stadion
