id_match,home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
2010726,Germany,Norway,GER,NOR,0.0,1.0,,,0.0,1.0,Norway,WIN_REGULAR,2013,2013-07-17,2013-07-17T16:00:00Z,2.0,Group B,MD3,,,23.0,SUNNY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,10346.0,250001286,SWE,10433.0,56.690703,16.315233,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'injuryMinute': 1, 'minute': 45, 'second': 32}, 'international_name': 'Ingvild Isaksen', 'club_shirt_name': 'Isaksen', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': '19', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Teodora Albon', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Albon', 'gender': 'FEMALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Mária Súkeníková', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Súkeníková', 'gender': 'FEMALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Dagmar Damkova', 'role': 'REFEREE_OBSERVER', 'name_short': 'Damkova', 'gender': 'FEMALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Liana Melania Stoicescu', 'role': 'UEFA_DELEGATE', 'name_short': 'Stoicescu', 'gender': 'FEMALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Romina Santuari', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Santuari', 'gender': 'FEMALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Esther Staubli', 'role': 'REFEREE', 'name_short': 'Staubli', 'gender': 'FEMALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}]",Kalmar,Kalmar Arena,Kalmar Arena,Kalmar Arena,Kalmar Arena,Guldfågeln Arena
2010725,Denmark,Finland,DEN,FIN,1.0,1.0,,,1.0,1.0,,DRAW,2013,2013-07-16,2013-07-16T18:30:00Z,2.0,Group A,MD3,,,19.0,SUNNY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,8360.0,250000339,SWE,17032.0,57.7059111,11.9873167,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 29, 'second': 56}, 'international_name': 'Mia Brogaard', 'club_shirt_name': 'Brogaard', 'country_code': 'DEN', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '19', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 87, 'second': 31}, 'international_name': 'Annica Sjölund', 'club_shirt_name': 'Sjölund', 'country_code': 'FIN', 'national_field_position': 'FORWARD', 'national_jersey_number': '20', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Esther Azzopardi', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Azzopardi', 'gender': 'FEMALE', 'counrty_code': 'MLT', 'counrty': 'Malta'}, {'name': 'Sheila Begbie', 'role': 'UEFA_DELEGATE', 'name_short': 'Begbie', 'gender': 'FEMALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'Natalia Rachynska', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Rachynska', 'gender': 'FEMALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Kateryna Monzul', 'role': 'REFEREE', 'name_short': 'Monzul', 'gender': 'FEMALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Maria Villa', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Villa', 'gender': 'FEMALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Katarzyna Wierzbowska', 'role': 'REFEREE_OBSERVER', 'name_short': 'Wierzbowska', 'gender': 'FEMALE', 'counrty_code': 'POL', 'counrty': 'Poland'}]",Gothenburg,Gamla Ullevi,Gamla Ullevi,Gamla Ullevi,Gamla Ullevi,Gamla Ullevi
2010724,Sweden,Italy,SWE,ITA,3.0,1.0,,,3.0,1.0,Sweden,WIN_REGULAR,2013,2013-07-16,2013-07-16T18:30:00Z,2.0,Group A,MD3,,,20.0,SUNNY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,7288.0,63089,SWE,4500.0,56.6844556,12.8664083,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 47, 'second': 29}, 'international_name': 'Raffaella Manieri', 'club_shirt_name': 'Manieri', 'country_code': 'ITA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '16', 'goal_type': 'OWN'}, {'phase': 'SECOND_HALF', 'time': {'minute': 49, 'second': 47}, 'international_name': 'Lotta Schelin', 'club_shirt_name': 'Schelin', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 57, 'second': 24}, 'international_name': 'Josefine Öqvist', 'club_shirt_name': 'Öqvist', 'country_code': 'SWE', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '14', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 78, 'second': 21}, 'international_name': 'Melania Gabbiadini', 'club_shirt_name': 'Gabbiadini', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '8', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Teresa Romao', 'role': 'UEFA_DELEGATE', 'name_short': 'Romao', 'gender': 'FEMALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Sian Massey', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Massey', 'gender': 'FEMALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Monika Mularczyk', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Mularczyk', 'gender': 'FEMALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Judit Kulcsár', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Kulcsár', 'gender': 'FEMALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Katalin Kulcsár', 'role': 'REFEREE', 'name_short': 'Kulcsár', 'gender': 'FEMALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Carolin Rudolph', 'role': 'REFEREE_OBSERVER', 'name_short': 'Rudolph', 'gender': 'FEMALE', 'counrty_code': 'GER', 'counrty': 'Germany'}]",Halmstad,Örjans Vall,Örjans vall,Örjans Vall,Örjans Vall,Örjans Vall
2010722,Spain,France,ESP,FRA,0.0,1.0,,,0.0,1.0,France,WIN_REGULAR,2013,2013-07-15,2013-07-15T18:30:00Z,2.0,Group C,MD2,,DRY,19.0,CLOUDY_NIGHT,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,5068.0,63092,SWE,10227.0,58.584325,16.1730389,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 5, 'second': 32}, 'international_name': 'Wendie Renard', 'club_shirt_name': 'Renard', 'country_code': 'FRA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Ivančica Sudac', 'role': 'UEFA_DELEGATE', 'name_short': 'Sudac', 'gender': 'FEMALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Romina Santuari', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Santuari', 'gender': 'FEMALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Carina Vitulano', 'role': 'REFEREE', 'name_short': 'Vitulano', 'gender': 'FEMALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Hege Steinlund', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Steinlund', 'gender': 'FEMALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Esther Staubli', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Staubli', 'gender': 'FEMALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Carolin Rudolph', 'role': 'REFEREE_OBSERVER', 'name_short': 'Rudolph', 'gender': 'FEMALE', 'counrty_code': 'GER', 'counrty': 'Germany'}]",Norrkoping,NYA Parken,Norrköpings Idrottsparken,NYA Parken,NYA Parken,Östgötaporten
2010723,England,Russia*,ENG,RUS,1.0,1.0,,,1.0,1.0,,DRAW,2013,2013-07-15,2013-07-15T16:00:00Z,2.0,Group C,MD2,,,20.0,CLOUDY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,3629.0,250001871,SWE,7400.0,58.418056,15.649167,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 38, 'second': 25}, 'international_name': 'Nelli Korovkina', 'club_shirt_name': 'Korovkina', 'country_code': 'RUS', 'national_field_position': 'FORWARD', 'national_jersey_number': '20', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 2, 'minute': 90, 'second': 54}, 'international_name': 'Toni Duggan', 'club_shirt_name': 'Duggan', 'country_code': '', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Lucie Ratajová', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ratajová', 'gender': 'FEMALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Marina Wozniak', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Wozniak', 'gender': 'FEMALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Cristina Dorcioman', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Dorcioman', 'gender': 'FEMALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Bo Karlsson', 'role': 'REFEREE_OBSERVER', 'name_short': 'Karlsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Bibiana Steinhaus', 'role': 'REFEREE', 'name_short': 'Steinhaus', 'gender': 'FEMALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Marina Tashchyan', 'role': 'UEFA_DELEGATE', 'name_short': 'Tashchyan', 'gender': 'FEMALE', 'counrty_code': 'ARM', 'counrty': 'Armenia'}]",Linkoping,Linköping Arena,Linköping Arena,Linköping Arena,Linköping Arena,Bilbörsen Arena
2010720,Iceland,Germany,ISL,GER,0.0,3.0,,,0.0,3.0,Germany,WIN_REGULAR,2013,2013-07-14,2013-07-14T18:30:00Z,2.0,Group B,MD2,,,17.0,CLOUDY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,4620.0,250001870,SWE,9000.0,56.879952,14.776461,105.0,680.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 24, 'second': 22}, 'international_name': 'Lena Lotzen', 'club_shirt_name': 'Lotzen', 'country_code': 'GER', 'national_field_position': '', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 55, 'second': 7}, 'international_name': 'Célia Šašić', 'club_shirt_name': 'Sasic', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': '13', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 84, 'second': 49}, 'international_name': 'Célia Šašić', 'club_shirt_name': 'Sasic', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': '13', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Aleksandra Pejkovska', 'role': 'UEFA_DELEGATE', 'name_short': 'Pejkovska', 'gender': 'FEMALE', 'counrty_code': 'MKD', 'counrty': 'North Macedonia'}, {'name': 'Helen Karo', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Karo', 'gender': 'FEMALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Monika Mularczyk', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Mularczyk', 'gender': 'FEMALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Kirsi Heikkinen', 'role': 'REFEREE', 'name_short': 'Heikkinen', 'gender': 'FEMALE', 'counrty_code': 'FIN', 'counrty': 'Finland'}, {'name': 'Dagmar Damkova', 'role': 'REFEREE_OBSERVER', 'name_short': 'Damkova', 'gender': 'FEMALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Tonja Weckström', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Weckström', 'gender': 'FEMALE', 'counrty_code': 'FIN', 'counrty': 'Finland'}]",Vaxjo,Växjö Arena,Växjö Arena,Växjö Arena,Växjö Arena,Myresjöhus Arena
2010721,Norway,Netherlands,NOR,NED,1.0,0.0,,,1.0,0.0,Norway,WIN_REGULAR,2013,2013-07-14,2013-07-14T16:00:00Z,2.0,Group B,MD2,,,23.0,SUNNY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,4256.0,250001286,SWE,10433.0,56.690703,16.315233,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 54, 'second': 59}, 'international_name': 'Solveig Gulbrandsen', 'club_shirt_name': 'Sola', 'country_code': 'NOR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Petruta Iugulescu', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Iugulescu', 'gender': 'FEMALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Judit Kulcsár', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Kulcsár', 'gender': 'FEMALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Teodora Albon', 'role': 'REFEREE', 'name_short': 'Albon', 'gender': 'FEMALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Esther Azzopardi', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Azzopardi', 'gender': 'FEMALE', 'counrty_code': 'MLT', 'counrty': 'Malta'}, {'name': 'Liana Melania Stoicescu', 'role': 'UEFA_DELEGATE', 'name_short': 'Stoicescu', 'gender': 'FEMALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Katarzyna Wierzbowska', 'role': 'REFEREE_OBSERVER', 'name_short': 'Wierzbowska', 'gender': 'FEMALE', 'counrty_code': 'POL', 'counrty': 'Poland'}]",Kalmar,Kalmar Arena,Kalmar Arena,Kalmar Arena,Kalmar Arena,Guldfågeln Arena
2010718,Finland,Sweden,FIN,SWE,0.0,5.0,,,0.0,5.0,Sweden,WIN_REGULAR,2013,2013-07-13,2013-07-13T18:30:00Z,2.0,Group A,MD2,,,19.0,SUNNY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,16414.0,250000339,SWE,17032.0,57.7059111,11.9873167,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 15, 'second': 21}, 'international_name': 'Nilla Fischer', 'club_shirt_name': 'Fischer', 'country_code': 'SWE', 'national_field_position': 'DEFENDER', 'national_jersey_number': '5', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 36, 'second': 58}, 'international_name': 'Nilla Fischer', 'club_shirt_name': 'Fischer', 'country_code': 'SWE', 'national_field_position': 'DEFENDER', 'national_jersey_number': '5', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 38, 'second': 25}, 'international_name': 'Kosovare Asllani', 'club_shirt_name': 'ASLLANI', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 60, 'second': 51}, 'international_name': 'Lotta Schelin', 'club_shirt_name': 'Schelin', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 87, 'second': 52}, 'international_name': 'Lotta Schelin', 'club_shirt_name': 'Schelin', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '8', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Dagmar Damkova', 'role': 'REFEREE_OBSERVER', 'name_short': 'Damkova', 'gender': 'FEMALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Carina Vitulano', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Vitulano', 'gender': 'FEMALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Cristina Dorcioman', 'role': 'REFEREE', 'name_short': 'Dorcioman', 'gender': 'FEMALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Maria Villa', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Villa', 'gender': 'FEMALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Mária Súkeníková', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Súkeníková', 'gender': 'FEMALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Sheila Begbie', 'role': 'UEFA_DELEGATE', 'name_short': 'Begbie', 'gender': 'FEMALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}]",Gothenburg,Gamla Ullevi,Gamla Ullevi,Gamla Ullevi,Gamla Ullevi,Gamla Ullevi
2010719,Italy,Denmark,ITA,DEN,2.0,1.0,,,2.0,1.0,Italy,WIN_REGULAR,2013,2013-07-13,2013-07-13T16:00:00Z,2.0,Group A,MD2,,,20.0,SUNNY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,2190.0,63089,SWE,4500.0,56.6844556,12.8664083,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 55, 'second': 21}, 'international_name': 'Melania Gabbiadini', 'club_shirt_name': 'Gabbiadini', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 60, 'second': 31}, 'international_name': 'Ilaria Mauro', 'club_shirt_name': 'Mauro', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 66, 'second': 46}, 'international_name': 'Mia Brogaard', 'club_shirt_name': 'Brogaard', 'country_code': 'DEN', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '19', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Bo Karlsson', 'role': 'REFEREE_OBSERVER', 'name_short': 'Karlsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Lucie Ratajová', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Ratajová', 'gender': 'FEMALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Sian Massey', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Massey', 'gender': 'FEMALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Esther Staubli', 'role': 'REFEREE', 'name_short': 'Staubli', 'gender': 'FEMALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Katalin Kulcsár', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Kulcsár', 'gender': 'FEMALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Teresa Romao', 'role': 'UEFA_DELEGATE', 'name_short': 'Romao', 'gender': 'FEMALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}]",Halmstad,Örjans Vall,Örjans vall,Örjans Vall,Örjans Vall,Örjans Vall
2010717,England,Spain,ENG,ESP,2.0,3.0,,,2.0,3.0,Spain,WIN_REGULAR,2013,2013-07-12,2013-07-12T18:30:00Z,2.0,Group C,MD1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,5190.0,250001871,SWE,7400.0,58.418056,15.649167,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 8, 'second': 16}, 'international_name': 'Eniola Aluko', 'club_shirt_name': 'Aluko', 'country_code': '', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 4}, 'international_name': 'Verónica Boquete', 'club_shirt_name': 'Vero', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 89, 'second': 9}, 'international_name': 'Laura Bassett', 'club_shirt_name': 'Bassett', 'country_code': '', 'national_field_position': 'DEFENDER', 'national_jersey_number': '12', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 85}, 'international_name': 'Jennifer Hermoso', 'club_shirt_name': 'J. HERMOSO', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 4, 'minute': 90}, 'international_name': 'Alexia Putellas', 'club_shirt_name': 'Alexia', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '11', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Natalia Rachynska', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Rachynska', 'gender': 'FEMALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Kateryna Monzul', 'role': 'REFEREE', 'name_short': 'Monzul', 'gender': 'FEMALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Monika Mularczyk', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Mularczyk', 'gender': 'FEMALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Hege Steinlund', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Steinlund', 'gender': 'FEMALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Carolin Rudolph', 'role': 'REFEREE_OBSERVER', 'name_short': 'Rudolph', 'gender': 'FEMALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Marina Tashchyan', 'role': 'UEFA_DELEGATE', 'name_short': 'Tashchyan', 'gender': 'FEMALE', 'counrty_code': 'ARM', 'counrty': 'Armenia'}]",Linkoping,Linköping Arena,Linköping Arena,Linköping Arena,Linköping Arena,Bilbörsen Arena
2010716,France,Russia*,FRA,RUS,3.0,1.0,,,3.0,1.0,France,WIN_REGULAR,2013,2013-07-12,2013-07-12T16:00:00Z,2.0,Group C,MD1,,,23.0,SUNNY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,2980.0,63092,SWE,10227.0,58.584325,16.1730389,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 21, 'second': 55}, 'international_name': 'Marie-Laure Delie', 'club_shirt_name': 'Delie', 'country_code': 'FRA', 'national_field_position': 'FORWARD', 'national_jersey_number': '18', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 32, 'second': 25}, 'international_name': 'Marie-Laure Delie', 'club_shirt_name': 'Delie', 'country_code': 'FRA', 'national_field_position': 'FORWARD', 'national_jersey_number': '18', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 67, 'second': 26}, 'international_name': 'Eugénie Le Sommer', 'club_shirt_name': 'Le Sommer D.', 'country_code': 'FRA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 84, 'second': 23}, 'international_name': 'Elena Morozova', 'club_shirt_name': 'Morosova', 'country_code': 'RUS', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '23', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Tonja Weckström', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Weckström', 'gender': 'FEMALE', 'counrty_code': 'FIN', 'counrty': 'Finland'}, {'name': 'Jenny Palmqvist', 'role': 'REFEREE', 'name_short': 'Palmqvist', 'gender': 'FEMALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Ivančica Sudac', 'role': 'UEFA_DELEGATE', 'name_short': 'Sudac', 'gender': 'FEMALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Helen Karo', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Karo', 'gender': 'FEMALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Esther Azzopardi', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Azzopardi', 'gender': 'FEMALE', 'counrty_code': 'MLT', 'counrty': 'Malta'}, {'name': 'Katarzyna Wierzbowska', 'role': 'REFEREE_OBSERVER', 'name_short': 'Wierzbowska', 'gender': 'FEMALE', 'counrty_code': 'POL', 'counrty': 'Poland'}]",Norrkoping,NYA Parken,Norrköpings Idrottsparken,NYA Parken,NYA Parken,Östgötaporten
2010714,Germany,Netherlands,GER,NED,0.0,0.0,,,0.0,0.0,,DRAW,2013,2013-07-11,2013-07-11T18:30:00Z,2.0,Group B,MD1,,,18.0,PARTLY_CLOUDY,0.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,8861.0,250001870,SWE,9000.0,56.879952,14.776461,105.0,680.0,,,,,"[{'name': 'Carina Vitulano', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Vitulano', 'gender': 'FEMALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Mária Súkeníková', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Súkeníková', 'gender': 'FEMALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Bo Karlsson', 'role': 'REFEREE_OBSERVER', 'name_short': 'Karlsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Aleksandra Pejkovska', 'role': 'UEFA_DELEGATE', 'name_short': 'Pejkovska', 'gender': 'FEMALE', 'counrty_code': 'MKD', 'counrty': 'North Macedonia'}, {'name': 'Silvia Spinelli', 'role': 'REFEREE', 'name_short': 'Spinelli', 'gender': 'FEMALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Romina Santuari', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Santuari', 'gender': 'FEMALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}]",Vaxjo,Växjö Arena,Växjö Arena,Växjö Arena,Växjö Arena,Myresjöhus Arena
