id_match,home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
2044383,W29,W30,,,,,,,,,,,2025,2025-07-27,2025-07-27T16:00:00Z,2.0,,F,,,,,,UPCOMING,SINGLE,FINAL,FINAL,,63171,SUI,36000.0,47.5416361,7.620125,105.0,68.0,,,,,[],Basel,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park
2044382,W28,W27,,,,,,,,,,,2025,2025-07-23,2025-07-23T19:00:00Z,2.0,,SF,,,,,,UPCOMING,SINGLE,SEMIFINAL,KNOCK_OUT,,63175,SUI,24056.0,47.3828028,8.5037194,105.0,68.0,,,,,[],Zurich,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund 
2044381,W26,W25,,,,,,,,,,,2025,2025-07-22,2025-07-22T19:00:00Z,2.0,,SF,,,,,,UPCOMING,SINGLE,SEMIFINAL,KNOCK_OUT,,83180,SUI,26000.0,46.1779972,6.1272833,105.0,68.0,,,,,[],Geneva,Stade de Genève,Stade de Genève,Stade de Genève,Stade de Genève,Stade de Genève
2044380,WD,RUC,,,,,,,,,,,2025,2025-07-19,2025-07-19T19:00:00Z,2.0,,QF,,,,,,UPCOMING,SINGLE,QUARTER_FINALS,KNOCK_OUT,,63171,SUI,36000.0,47.5416361,7.620125,105.0,68.0,,,,,[],Basel,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park
2044378,WB,RUA,,,,,,,,,,,2025,2025-07-18,2025-07-18T19:00:00Z,2.0,,QF,,,,,,UPCOMING,SINGLE,QUARTER_FINALS,KNOCK_OUT,,89590,SUI,31500.0,46.9631194,7.464875,105.0,68.0,,,,,[],Bern,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf
2044379,WC,RUD,,,,,,,,,,,2025,2025-07-17,2025-07-17T19:00:00Z,2.0,,QF,,,,,,UPCOMING,SINGLE,QUARTER_FINALS,KNOCK_OUT,,63175,SUI,24056.0,47.3828028,8.5037194,105.0,68.0,,,,,[],Zurich,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund 
2044377,WA,RUB,,,,,,,,,,,2025,2025-07-16,2025-07-16T19:00:00Z,2.0,,QF,,,,,,UPCOMING,SINGLE,QUARTER_FINALS,KNOCK_OUT,,83180,SUI,26000.0,46.1779972,6.1272833,105.0,68.0,,,,,[],Geneva,Stade de Genève,Stade de Genève,Stade de Genève,Stade de Genève,Stade de Genève
2044376,England,Wales,ENG,WAL,,,,,,,,,2025,2025-07-13,2025-07-13T19:00:00Z,2.0,Group D,MD3,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,250000018,SUI,17152.0,47.4070194,9.3041861,105.0,68.0,,,,,[],St.Gallen,Arena St.Gallen ,Kybunpark,Arena St. Gallen,Arena St.Gallen ,Kybunpark
2044375,Netherlands,France,NED,FRA,,,,,,,,,2025,2025-07-13,2025-07-13T19:00:00Z,2.0,Group D,MD3,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,63171,SUI,36000.0,47.5416361,7.620125,105.0,68.0,,,,,[],Basel,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park
2044374,Poland,Denmark,POL,DEN,,,,,,,,,2025,2025-07-12,2025-07-12T19:00:00Z,2.0,Group C,MD3,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,250001291,SUI,15492.0,47.033264,8.305187,105.0,68.0,,,,,[],Lucerne,Allmend Stadion Luzern,Swissporarena,Luzern Arena,Allmend Stadion Luzern,Swissporarena
