id_match,home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
50113,Italy,Norway,ITA,NOR,0.0,1.0,,,0.0,1.0,Norway,WIN_REGULAR,1993,1993-07-04,1993-07-04T14:45:00Z,2.0,,1,,,,,,FINISHED,SINGLE,FINAL,FINAL,7000.0,63183,ITA,20194.0,44.1404611,12.261725,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 75, 'second': 1}, 'international_name': 'Birthe Hegstad', 'club_shirt_name': 'Hegstad', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Cesena,Dino Manuzzi,Dino Manuzzi,Dino Manuzzi,Dino Manuzzi,Stadio Dino Manuzzi
50112,Germany,Denmark,GER,DEN,1.0,3.0,,,1.0,3.0,Denmark,WIN_REGULAR,1993,1993-07-03,1993-07-03T14:00:00Z,2.0,,1,,,,,,FINISHED,SINGLE,THIRD_PLAY_OFF,KNOCK_OUT,2000.0,250003408,ITA,0.0,,,120.0,90.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 10, 'second': 1}, 'international_name': 'Susan Jepsen-Mackensie', 'club_shirt_name': 'Jepsen-mackensie', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 31, 'second': 2}, 'international_name': 'Maren Meinert', 'club_shirt_name': 'Meinert', 'country_code': 'GER', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 35, 'second': 3}, 'international_name': 'Hanne Nissen', 'club_shirt_name': 'Nissen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 43, 'second': 4}, 'international_name': 'Susan Jepsen-Mackensie', 'club_shirt_name': 'Jepsen-mackensie', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Cesenatico,Municipal Stadim,Municipal Stadim,Municipal Stadim,Municipal Stadim,Municipal Stadim
50111,Italy,Germany,ITA,GER,1.0,1.0,4.0,3.0,1.0,1.0,Italy,WIN_ON_PENALTIES,1993,1993-06-30,1993-06-30T14:00:00Z,2.0,,1,,,,,,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,2700.0,93687,ITA,7442.0,44.0530611,12.5772028,105.0,65.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 57, 'second': 1}, 'international_name': 'Heidi Mohr', 'club_shirt_name': 'Mohr', 'country_code': 'GER', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 64, 'second': 2}, 'international_name': 'Carolina Morace', 'club_shirt_name': 'Morace', 'country_code': 'ITA', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,"[{'phase': 'PENALTY', 'time': {}, 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Feriana Ferraguzzi', 'club_shirt_name': '', 'country_code': 'ITA', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Adele Marsiletti', 'club_shirt_name': 'Marsiletti', 'country_code': 'ITA', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Elisabetta Bavagnoli', 'club_shirt_name': '', 'country_code': 'ITA', 'national_field_position': 'DEFENDER', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Bettina Wiegmann', 'club_shirt_name': 'Wiegmann', 'country_code': 'GER', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Birgitt Austermühl', 'club_shirt_name': 'Austermühl', 'country_code': 'GER', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Raffaella Salmaso', 'club_shirt_name': 'Salmaso', 'country_code': 'ITA', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Dagmar Pohlmann', 'club_shirt_name': 'Pohlmann', 'country_code': 'GER', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}]","[{'phase': 'EXTRA_TIME_FIRST_HALF', 'time': {'minute': 93, 'second': 0}, 'international_name': 'Jutta Nardenbach', 'club_shirt_name': 'Nardenbach', 'country_code': 'GER', 'national_field_position': 'DEFENDER', 'national_jersey_number': None}]",[],Rimini,Romeo Neri,Romeo Neri,Romeo Neri,Romeo Neri,Stadio Comunale
50110,Norway,Denmark,NOR,DEN,1.0,0.0,,,1.0,0.0,Norway,WIN_REGULAR,1993,1993-06-29,1993-06-29T14:00:00Z,2.0,,1,,,,,,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,150.0,250003435,ITA,0.0,,,120.0,90.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 65, 'second': 1}, 'international_name': 'Anne Nymark Andersen', 'club_shirt_name': 'Nymark Andersen', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Sportilia,Stadio Comunale,Stadio Comunale,Stadio Comunale,Stadio Comunale,Stadio Comunale
