id_match,home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
4519,Germany,Norway,GER,NOR,1.0,1.0,,,3.0,1.0,Germany,WIN_ON_EXTRA_TIME,1991,1991-07-14,1991-07-14T12:30:00Z,2.0,,1,,,,,,FINISHED,SINGLE,FINAL,FINAL,3100.0,63147,DEN,8540.0,57.0437333,10.0213639,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 54, 'second': 1}, 'international_name': 'Birthe Hegstad', 'club_shirt_name': 'Hegstad', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 63, 'second': 2}, 'international_name': 'Heidi Mohr', 'club_shirt_name': 'Mohr', 'country_code': 'GER', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 83, 'second': 3}, 'international_name': 'Heidi Mohr', 'club_shirt_name': 'Mohr', 'country_code': 'GER', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 85, 'second': 4}, 'international_name': 'Silvia Neid', 'club_shirt_name': 'Neid', 'country_code': 'GER', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Aalborg,Aalborg Stadion,Aalborg Stadion,Aalborg Stadion,Aalborg Stadion,Aalborg Portland Park
4518,Denmark,Italy,DEN,ITA,1.0,1.0,,,2.0,1.0,Denmark,WIN_ON_EXTRA_TIME,1991,1991-07-14,1991-07-14T10:00:00Z,2.0,,1,,,,,,FINISHED,SINGLE,THIRD_PLAY_OFF,KNOCK_OUT,2400.0,63147,DEN,8540.0,57.0437333,10.0213639,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 22, 'second': 1}, 'international_name': 'Helle Jensen', 'club_shirt_name': 'Jensen', 'country_code': 'DEN', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 69, 'second': 2}, 'international_name': 'Silvia Fiorini', 'club_shirt_name': 'Fiorini', 'country_code': 'ITA', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 84, 'second': 3}, 'international_name': 'Bonny Madsen', 'club_shirt_name': 'Madsen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 68, 'second': 0}, 'international_name': ""Federica D'Astolfo"", 'club_shirt_name': ""D'astolfo"", 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None}]",[],Aalborg,Aalborg Stadion,Aalborg Stadion,Aalborg Stadion,Aalborg Stadion,Aalborg Portland Park
4408,Italy,Germany,ITA,GER,0.0,3.0,,,0.0,3.0,Germany,WIN_REGULAR,1991,1991-07-11,1991-07-11T17:00:00Z,2.0,,1,,,,,,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,2900.0,250002590,DEN,1000.0,57.4412,10.5204,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 30, 'second': 1}, 'international_name': 'Heidi Mohr', 'club_shirt_name': 'Mohr', 'country_code': 'GER', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 57, 'second': 2}, 'international_name': 'Heidi Mohr', 'club_shirt_name': 'Mohr', 'country_code': 'GER', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 59, 'second': 3}, 'international_name': 'Sissy Raith', 'club_shirt_name': 'Raith', 'country_code': 'GER', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Frederikshavn,Frederikshavn Stadium,Frederikshavn Stadium,Frederikshavn Stadium,Frederikshavn Stadium,Frederikshavn Stadium
4407,Denmark,Norway,DEN,NOR,0.0,0.0,7.0,8.0,0.0,0.0,Norway,WIN_ON_PENALTIES,1991,1991-07-10,1991-07-10T17:00:00Z,2.0,,1,,,,,,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,4850.0,67835,DEN,3062.0,57.4577417,9.998425,105.0,68.0,,,"[{'phase': 'PENALTY', 'time': {}, 'international_name': 'Ulla Christensen', 'club_shirt_name': 'Christensen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Gro Espeseth', 'club_shirt_name': 'Espeseth', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Tina Svensson', 'club_shirt_name': 'Svensson', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Hege Riise', 'club_shirt_name': '', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Ann Kristin Aarønes', 'club_shirt_name': 'Aarønes', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Marianne Jensen', 'club_shirt_name': 'Jensen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Annette Thychosen', 'club_shirt_name': 'Thychosen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Agnete Carlsen', 'club_shirt_name': 'Carlsen', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Gunn Nyborg', 'club_shirt_name': 'Nyborg', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Birthe Hegstad', 'club_shirt_name': 'Hegstad', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Lisbeth Kolding', 'club_shirt_name': 'Kolding', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Linda Medalen', 'club_shirt_name': 'Medalen', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Marianne Jacobsen', 'club_shirt_name': 'Jacobsen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Cathrine Zaborowski', 'club_shirt_name': 'Zaborowski', 'country_code': 'NOR', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Jannie Hansen', 'club_shirt_name': 'Hansen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Lotte Bagge Hansen', 'club_shirt_name': 'Bagge Hansen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Annie Gam-pedersen', 'club_shirt_name': 'Gam-pedersen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Karina Sefron', 'club_shirt_name': 'Sefron', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}]",,[],Hjorring,Hjørring Stadion,Hjørring Stadion,Hjørring Stadion,Hjørring Stadion,Nord Energi Arena
